Join_Count,TARGET_FID,PropertyID,PropType,taxkey,Address,District,nbhd,Style,Stories,Year_Built,Rooms,FinishedSqft,Units,Bdrms,Fbath,Hbath,Lotsize,Sale_date,Sale_price,Location,latitude,longitude,AREA
1,14,853088.000000000000000,Residential,2780649000.000000000000000,2807 E EDGEWOOD AV,3.000000000000000,3060.000000000000000,Colonial,2.000000000000000,1922.000000000000000,9.000000000000000,,1.000000000000000,5.000000000000000,3.000000000000000,1.000000000000000,7440.000000000000000,5/8/2020,550000.000000000000000,"2807 E EDGEWOOD AV,Milwaukee,wisconsin",43.081712199999998,-87.875089901923076,212.224239342999994
0,15,850746.000000000000000,Residential,2780664000.000000000000000,3406-3412 N HACKETT AV,3.000000000000000,3060.000000000000000,Colonial,2.000000000000000,1935.000000000000000,9.000000000000000,,1.000000000000000,5.000000000000000,3.000000000000000,1.000000000000000,7200.000000000000000,3/31/2020,567500.000000000000000,"3406-3412 N HACKETT AV,Milwaukee,wisconsin",43.075196620201687,-87.876748145795275,
1,16,855485.000000000000000,Residential,2780668000.000000000000000,3438 N HACKETT AV,3.000000000000000,3060.000000000000000,Residence O/S 2sty+,2.000000000000000,1922.000000000000000,10.000000000000000,,1.000000000000000,5.000000000000000,3.000000000000000,1.000000000000000,7200.000000000000000,8/12/2020,542500.000000000000000,"3438 N HACKETT AV,Milwaukee,wisconsin",43.080392549999999,-87.876305104694268,177.531790319999999
1,17,858213.000000000000000,Residential,2780673000.000000000000000,3472 N HACKETT AV,3.000000000000000,3060.000000000000000,Residence O/S 2sty+,2.000000000000000,1921.000000000000000,7.000000000000000,,1.000000000000000,3.000000000000000,2.000000000000000,1.000000000000000,6600.000000000000000,11/13/2020,448000.000000000000000,"3472 N HACKETT AV,Milwaukee,wisconsin",43.081218899999996,-87.876281520391288,139.170934585999987
1,18,856290.000000000000000,Residential,2780690000.000000000000000,3405 N HACKETT AV,3.000000000000000,3060.000000000000000,Residence O/S 2sty+,2.000000000000000,1915.000000000000000,9.000000000000000,,1.000000000000000,5.000000000000000,2.000000000000000,2.000000000000000,7800.000000000000000,8/19/2020,540000.000000000000000,"3405 N HACKETT AV,Milwaukee,wisconsin",43.079636949999994,-87.876989255180447,194.191159438999989
1,19,856802.000000000000000,Residential,2780712000.000000000000000,3357 N HACKETT AV,3.000000000000000,3060.000000000000000,Tudor,2.000000000000000,1926.000000000000000,8.000000000000000,,1.000000000000000,4.000000000000000,2.000000000000000,1.000000000000000,7200.000000000000000,8/31/2020,439000.000000000000000,"3357 N HACKETT AV,Milwaukee,wisconsin",43.078841400000002,-87.876968762805774,135.792192390999986
1,20,852798.000000000000000,Condominium,2781353000.000000000000000,3111 E HAMPSHIRE ST,3.000000000000000,5430.000000000000000,Condo Duplex,1.000000000000000,1972.000000000000000,5.000000000000000,,1.000000000000000,2.000000000000000,2.000000000000000,0.000000000000000,1.000000000000000,5/28/2020,275000.000000000000000,"3111 E HAMPSHIRE ST,Milwaukee,wisconsin",43.075261300000001,-87.871335149614396,227.728327769999993
1,21,854325.000000000000000,Residential,2781422000.000000000000000,3232 N SUMMIT AV,3.000000000000000,3060.000000000000000,Colonial,2.000000000000000,2014.000000000000000,7.000000000000000,,1.000000000000000,3.000000000000000,2.000000000000000,1.000000000000000,6720.000000000000000,7/8/2020,775000.000000000000000,"3232 N SUMMIT AV,Milwaukee,wisconsin",43.076410600000003,-87.875224854011378,184.343401609000011
1,22,853137.000000000000000,Residential,2789996000.000000000000000,3266 N LAKE DR,3.000000000000000,3060.000000000000000,Mansion,2.000000000000000,1912.000000000000000,15.000000000000000,,2.000000000000000,7.000000000000000,5.000000000000000,3.000000000000000,58650.000000000000000,6/15/2020,1350000.000000000000000,"3266 N LAKE DR,Milwaukee,wisconsin",43.077057949999997,-87.870589818706677,358.581320888999983
1,23,860050.000000000000000,Residential,2790121000.000000000000000,3400 N CRAMER ST,3.000000000000000,3160.000000000000000,Milwaukee Bungalow,1.500000000000000,1927.000000000000000,9.000000000000000,,1.000000000000000,5.000000000000000,2.000000000000000,0.000000000000000,4720.000000000000000,12/7/2020,370000.000000000000000,"3400 N CRAMER ST,Milwaukee,wisconsin",43.079605650000005,-87.886181914052713,152.416787384000003
1,24,859683.000000000000000,Residential,2790122000.000000000000000,3497 N CRAMER ST,3.000000000000000,3160.000000000000000,Res O/S A & 1/2,1.500000000000000,1927.000000000000000,6.000000000000000,,1.000000000000000,3.000000000000000,2.000000000000000,0.000000000000000,4680.000000000000000,10/27/2020,329000.000000000000000,"3497 N CRAMER ST,Milwaukee,wisconsin",43.081769399999999,-87.886759550756381,135.746221964999989
0,25,860026.000000000000000,Residential,2790132000.000000000000000,3449-3451 N CRAMER ST,3.000000000000000,3160.000000000000000,Dplx Bungalow,2.000000000000000,1924.000000000000000,11.000000000000000,,2.000000000000000,5.000000000000000,2.000000000000000,1.000000000000000,4800.000000000000000,11/30/2020,377000.000000000000000,"3449-3451 N CRAMER ST,Milwaukee,wisconsin",43.070990169404084,-87.886676904581037,
1,26,853140.000000000000000,Residential,2790135000.000000000000000,3437 N CRAMER ST,3.000000000000000,3160.000000000000000,Milwaukee Bungalow,1.000000000000000,1926.000000000000000,7.000000000000000,,1.000000000000000,4.000000000000000,2.000000000000000,0.000000000000000,4800.000000000000000,6/2/2020,230000.000000000000000,"3437 N CRAMER ST,Milwaukee,wisconsin",43.080356600000002,-87.886800801027903,110.201459567000001
0,27,856158.000000000000000,Residential,2790169000.000000000000000,3316-3318 N CRAMER ST,3.000000000000000,3160.000000000000000,Dplx Bungalow,2.000000000000000,1923.000000000000000,11.000000000000000,,2.000000000000000,4.000000000000000,2.000000000000000,0.000000000000000,5080.000000000000000,8/20/2020,280000.000000000000000,"3316-3318 N CRAMER ST,Milwaukee,wisconsin",43.070990169404084,-87.886676904581037,
1,28,861421.000000000000000,Residential,2790179000.000000000000000,3249 N CRAMER ST,3.000000000000000,3160.000000000000000,Milwaukee Bungalow,1.000000000000000,1920.000000000000000,7.000000000000000,,1.000000000000000,4.000000000000000,2.000000000000000,0.000000000000000,5400.000000000000000,12/9/2020,375000.000000000000000,"3249 N CRAMER ST,Milwaukee,wisconsin",43.076785149999999,-87.886900380259803,148.611903175000009
1,29,854690.000000000000000,Residential,2790313000.000000000000000,3432 N FREDERICK AV,3.000000000000000,3060.000000000000000,Residence O/S 2sty+,2.000000000000000,1926.000000000000000,8.000000000000000,,1.000000000000000,4.000000000000000,2.000000000000000,0.000000000000000,7050.000000000000000,7/20/2020,325000.000000000000000,"3432 N FREDERICK AV,Milwaukee,wisconsin",43.080263250000002,-87.883710676562515,128.332703834000000
0,30,858224.000000000000000,Residential,2790326000.000000000000000,3453-3455 N FREDERICK AV,3.000000000000000,3060.000000000000000,Dplx Bungalow,2.000000000000000,1924.000000000000000,14.000000000000000,,2.000000000000000,8.000000000000000,3.000000000000000,0.000000000000000,6650.000000000000000,10/30/2020,340000.000000000000000,"3453-3455 N FREDERICK AV,Milwaukee,wisconsin",43.064967647008729,-87.884283917632715,
1,31,853835.000000000000000,Residential,2790340000.000000000000000,3424 N MURRAY AV,3.000000000000000,3060.000000000000000,Milwaukee Bungalow,1.000000000000000,1924.000000000000000,8.000000000000000,,1.000000000000000,3.000000000000000,1.000000000000000,0.000000000000000,6384.000000000000000,7/8/2020,313500.000000000000000,"3424 N MURRAY AV,Milwaukee,wisconsin",43.080136850000002,-87.884920412648896,144.711234775999998
0,32,855188.000000000000000,Residential,2790525000.000000000000000,3354-3356 N OAKLAND AV,3.000000000000000,3160.000000000000000,Dplx Bungalow,2.000000000000000,1915.000000000000000,12.000000000000000,,2.000000000000000,6.000000000000000,2.000000000000000,0.000000000000000,4800.000000000000000,7/31/2020,282000.000000000000000,"3354-3356 N OAKLAND AV,Milwaukee,wisconsin",43.065335008776408,-87.888005292518301,
0,33,851944.000000000000000,Residential,2790526000.000000000000000,3348-3350 N OAKLAND AV,3.000000000000000,3160.000000000000000,Dplx Bungalow,2.000000000000000,1915.000000000000000,10.000000000000000,,2.000000000000000,4.000000000000000,2.000000000000000,0.000000000000000,4800.000000000000000,4/28/2020,297100.000000000000000,"3348-3350 N OAKLAND AV,Milwaukee,wisconsin",43.065335008776408,-87.888005292518301,
0,34,857860.000000000000000,Residential,2790532000.000000000000000,3316-3318 N OAKLAND AV,3.000000000000000,3160.000000000000000,Dplx Bungalow,2.000000000000000,1915.000000000000000,11.000000000000000,,2.000000000000000,5.000000000000000,2.000000000000000,0.000000000000000,4800.000000000000000,9/23/2020,270000.000000000000000,"3316-3318 N OAKLAND AV,Milwaukee,wisconsin",43.065335008776408,-87.888005292518301,
1,35,852847.000000000000000,Residential,2790554000.000000000000000,3126 N OAKLAND AV,3.000000000000000,3160.000000000000000,Residence O/S 2sty+,2.000000000000000,1921.000000000000000,7.000000000000000,,1.000000000000000,3.000000000000000,1.000000000000000,1.000000000000000,4800.000000000000000,6/3/2020,290000.000000000000000,"3126 N OAKLAND AV,Milwaukee,wisconsin",43.075281349999997,-87.887563810836511,111.770616410000002
1,36,853738.000000000000000,Residential,2800011000.000000000000000,1130 E CONCORDIA AV,3.000000000000000,3320.000000000000000,Ranch,1.000000000000000,1954.000000000000000,5.000000000000000,,1.000000000000000,3.000000000000000,1.000000000000000,1.000000000000000,4720.000000000000000,6/24/2020,250000.000000000000000,"1130 E CONCORDIA AV,Milwaukee,wisconsin",43.079096000000000,-87.896680173958345,152.169980376000012
1,37,855268.000000000000000,Residential,2800013000.000000000000000,3336 N DOUSMAN ST,3.000000000000000,3320.000000000000000,Dplx Bungalow,1.500000000000000,1931.000000000000000,10.000000000000000,,2.000000000000000,4.000000000000000,2.000000000000000,0.000000000000000,4720.000000000000000,8/4/2020,260000.000000000000000,"3336 N DOUSMAN ST,Milwaukee,wisconsin",43.079225199999996,-87.896057886443657,148.940263296000012
1,38,852567.000000000000000,Residential,2800223000.000000000000000,3116 N DOUSMAN ST,3.000000000000000,3320.000000000000000,Dplx Bungalow,1.500000000000000,1926.000000000000000,11.000000000000000,,2.000000000000000,3.000000000000000,2.000000000000000,0.000000000000000,3600.000000000000000,5/27/2020,235000.000000000000000,"3116 N DOUSMAN ST,Milwaukee,wisconsin",43.075167149999999,-87.896240974964982,110.808997738000002
0,39,856330.000000000000000,Residential,2801011000.000000000000000,3112-3114 N BARTLETT AV,3.000000000000000,3150.000000000000000,Duplex O/S,2.000000000000000,1908.000000000000000,12.000000000000000,,2.000000000000000,8.000000000000000,3.000000000000000,0.000000000000000,3600.000000000000000,8/17/2020,310000.000000000000000,"3112-3114 N BARTLETT AV,Milwaukee,wisconsin",43.073762709552895,-87.889108780672331,
1,40,852797.000000000000000,Residential,2801014000.000000000000000,3124 N BARTLETT AV,3.000000000000000,3150.000000000000000,Res O/S A & 1/2,1.000000000000000,1892.000000000000000,6.000000000000000,,1.000000000000000,3.000000000000000,1.000000000000000,0.000000000000000,3840.000000000000000,4/30/2020,230000.000000000000000,"3124 N BARTLETT AV,Milwaukee,wisconsin",43.075311549999995,-87.888826644370653,103.031249806000005
0,41,852576.000000000000000,Residential,2801016000.000000000000000,3132-3134 N BARTLETT AV,3.000000000000000,3150.000000000000000,Duplex O/S,2.000000000000000,1912.000000000000000,10.000000000000000,,2.000000000000000,7.000000000000000,2.000000000000000,1.000000000000000,3600.000000000000000,6/1/2020,378000.000000000000000,"3132-3134 N BARTLETT AV,Milwaukee,wisconsin",43.073762709552895,-87.889108780672331,
0,42,859754.000000000000000,Residential,2801017000.000000000000000,3136-3138 N BARTLETT AV,3.000000000000000,3150.000000000000000,Duplex O/S,2.000000000000000,1912.000000000000000,13.000000000000000,,2.000000000000000,6.000000000000000,3.000000000000000,0.000000000000000,3600.000000000000000,11/5/2020,372000.000000000000000,"3136-3138 N BARTLETT AV,Milwaukee,wisconsin",43.073762709552895,-87.889108780672331,
0,43,855381.000000000000000,Residential,2801046000.000000000000000,3101-3103 N NEWHALL ST,3.000000000000000,3150.000000000000000,Triplex,3.000000000000000,2002.000000000000000,0.000000000000000,,3.000000000000000,9.000000000000000,3.000000000000000,3.000000000000000,3600.000000000000000,7/28/2020,475000.000000000000000,"3101-3103 N NEWHALL ST,Milwaukee,wisconsin",43.059126575316142,-87.890541043092881,
1,44,860033.000000000000000,Residential,2801049000.000000000000000,3112 N CAMBRIDGE AV,3.000000000000000,3150.000000000000000,Duplex O/S,2.000000000000000,1912.000000000000000,7.000000000000000,,2.000000000000000,2.000000000000000,2.000000000000000,0.000000000000000,3600.000000000000000,11/12/2020,230000.000000000000000,"3112 N CAMBRIDGE AV,Milwaukee,wisconsin",43.075076750000001,-87.891237818985772,110.118243344999996
1,45,858384.000000000000000,Residential,2801056000.000000000000000,3277 N NEWHALL ST,3.000000000000000,3150.000000000000000,Res O/S A & 1/2,1.500000000000000,1897.000000000000000,7.000000000000000,,1.000000000000000,4.000000000000000,1.000000000000000,1.000000000000000,3600.000000000000000,8/27/2020,208502.000000000000000,"3277 N NEWHALL ST,Milwaukee,wisconsin",43.077362100000002,-87.890508685110461,96.162105269899996
1,46,849869.000000000000000,Residential,2801069000.000000000000000,3217 N NEWHALL ST,3.000000000000000,3150.000000000000000,Duplex O/S,1.500000000000000,1905.000000000000000,10.000000000000000,,2.000000000000000,5.000000000000000,2.000000000000000,0.000000000000000,4200.000000000000000,3/10/2020,240000.000000000000000,"3217 N NEWHALL ST,Milwaukee,wisconsin",43.076134350000004,-87.890582021087084,139.838026108000008
0,47,857887.000000000000000,Residential,2801074000.000000000000000,3210-3212 N CAMBRIDGE AV,3.000000000000000,3150.000000000000000,Dplx Bungalow,1.500000000000000,1925.000000000000000,10.000000000000000,,2.000000000000000,4.000000000000000,2.000000000000000,0.000000000000000,5040.000000000000000,9/25/2020,255000.000000000000000,"3210-3212 N CAMBRIDGE AV,Milwaukee,wisconsin",43.077095406271297,-87.891463643219922,
1,48,855469.000000000000000,Residential,2801093000.000000000000000,3269 N BARTLETT AV,3.000000000000000,3150.000000000000000,Res O/S A & 1/2,1.000000000000000,1905.000000000000000,5.000000000000000,,1.000000000000000,3.000000000000000,2.000000000000000,0.000000000000000,3600.000000000000000,8/10/2020,227000.000000000000000,"3269 N BARTLETT AV,Milwaukee,wisconsin",43.077182950000001,-87.889308388006242,114.430847149000002
1,49,853653.000000000000000,Residential,2801106000.000000000000000,3207 N BARTLETT AV,3.000000000000000,3150.000000000000000,Duplex O/S,1.500000000000000,1901.000000000000000,9.000000000000000,,2.000000000000000,5.000000000000000,3.000000000000000,0.000000000000000,3600.000000000000000,6/18/2020,230000.000000000000000,"3207 N BARTLETT AV,Milwaukee,wisconsin",43.075863749999996,-87.889328004464630,114.086521585000000
1,50,850739.000000000000000,Residential,2801126000.000000000000000,3274 N NEWHALL ST,3.000000000000000,3150.000000000000000,Res O/S A & 1/2,1.500000000000000,1922.000000000000000,7.000000000000000,,1.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,3600.000000000000000,3/31/2020,245000.000000000000000,"3274 N NEWHALL ST,Milwaukee,wisconsin",43.077296450000006,-87.889977662654900,97.477352933999995
1,51,853627.000000000000000,Residential,2801130000.000000000000000,1613 E HARTFORD AV,3.000000000000000,3150.000000000000000,Residence O/S 2sty+,2.000000000000000,1901.000000000000000,6.000000000000000,,1.000000000000000,3.000000000000000,1.000000000000000,0.000000000000000,2700.000000000000000,6/24/2020,155000.000000000000000,"1613 E HARTFORD AV,Milwaukee,wisconsin",43.077505099999996,-87.889702468825917,72.024869809799995
0,52,853056.000000000000000,Residential,2801149000.000000000000000,3200-3202 N BARTLETT AV,3.000000000000000,3150.000000000000000,Triplex,2.000000000000000,1910.000000000000000,15.000000000000000,,3.000000000000000,7.000000000000000,3.000000000000000,0.000000000000000,3600.000000000000000,6/5/2020,347500.000000000000000,"3200-3202 N BARTLETT AV,Milwaukee,wisconsin",43.073762709552895,-87.889108780672331,
1,53,851365.000000000000000,Residential,2801192000.000000000000000,3320 N BARTLETT AV,3.000000000000000,3150.000000000000000,Res O/S A & 1/2,1.000000000000000,1898.000000000000000,7.000000000000000,,1.000000000000000,3.000000000000000,1.000000000000000,0.000000000000000,3600.000000000000000,4/6/2020,226500.000000000000000,"3320 N BARTLETT AV,Milwaukee,wisconsin",43.078184750000005,-87.888711288132413,115.433135320000005
1,54,856526.000000000000000,Residential,2801194000.000000000000000,3328 N BARTLETT AV,3.000000000000000,3150.000000000000000,Residence O/S 2sty+,2.000000000000000,1880.000000000000000,6.000000000000000,,1.000000000000000,3.000000000000000,1.000000000000000,1.000000000000000,3600.000000000000000,8/12/2020,279000.000000000000000,"3328 N BARTLETT AV,Milwaukee,wisconsin",43.078351850000004,-87.888721253455572,84.205195218200004
1,55,848039.000000000000000,Residential,2801197000.000000000000000,3340 N BARTLETT AV,3.000000000000000,3150.000000000000000,Duplex O/S,1.500000000000000,1909.000000000000000,9.000000000000000,,2.000000000000000,4.000000000000000,2.000000000000000,0.000000000000000,3600.000000000000000,1/23/2020,230000.000000000000000,"3340 N BARTLETT AV,Milwaukee,wisconsin",43.078579300000001,-87.888748495026192,117.563489396999998
0,56,859089.000000000000000,Residential,2801201000.000000000000000,3356-3358 N BARTLETT AV,3.000000000000000,3150.000000000000000,Duplex O/S,2.000000000000000,1914.000000000000000,10.000000000000000,,2.000000000000000,4.000000000000000,2.000000000000000,0.000000000000000,3600.000000000000000,10/26/2020,285000.000000000000000,"3356-3358 N BARTLETT AV,Milwaukee,wisconsin",43.073762709552895,-87.889108780672331,
1,57,852361.000000000000000,Residential,2801225000.000000000000000,3303 N BARTLETT AV,3.000000000000000,3150.000000000000000,Residence O/S 2sty+,2.000000000000000,1911.000000000000000,7.000000000000000,,1.000000000000000,4.000000000000000,1.000000000000000,0.000000000000000,2550.000000000000000,4/22/2020,220000.000000000000000,"3303 N BARTLETT AV,Milwaukee,wisconsin",43.077784649999998,-87.889276742413202,110.254955022000004
1,58,861726.000000000000000,Residential,2801237000.000000000000000,3350 N NEWHALL ST,3.000000000000000,3150.000000000000000,Residence O/S 2sty+,2.000000000000000,1908.000000000000000,7.000000000000000,,1.000000000000000,4.000000000000000,1.000000000000000,0.000000000000000,5400.000000000000000,11/10/2020,280000.000000000000000,"3350 N NEWHALL ST,Milwaukee,wisconsin",43.078804750000003,-87.889954700000004,100.517805734000007
1,59,856594.000000000000000,Residential,2801249000.000000000000000,3345 N NEWHALL ST,3.000000000000000,3150.000000000000000,Residence O/S 2sty+,2.000000000000000,1894.000000000000000,7.000000000000000,,1.000000000000000,4.000000000000000,1.000000000000000,0.000000000000000,5400.000000000000000,8/28/2020,285000.000000000000000,"3345 N NEWHALL ST,Milwaukee,wisconsin",43.078648500000000,-87.890489446337781,124.511613104999995
1,60,851245.000000000000000,Residential,2801282100.000000000000000,3457 N NEWHALL ST,3.000000000000000,3150.000000000000000,Dplx Bungalow,1.500000000000000,1925.000000000000000,9.000000000000000,,2.000000000000000,4.000000000000000,2.000000000000000,0.000000000000000,4122.000000000000000,4/21/2020,235000.000000000000000,"3457 N NEWHALL ST,Milwaukee,wisconsin",43.080864750000003,-87.890394699178586,115.569336430999996
1,61,855563.000000000000000,Residential,2801304000.000000000000000,3461 N BARTLETT AV,3.000000000000000,3150.000000000000000,Res O/S A & 1/2,1.500000000000000,1902.000000000000000,7.000000000000000,,1.000000000000000,4.000000000000000,2.000000000000000,0.000000000000000,3600.000000000000000,8/7/2020,325000.000000000000000,"3461 N BARTLETT AV,Milwaukee,wisconsin",43.080963499999996,-87.889234668807859,109.237960119999997
1,62,857632.000000000000000,Residential,2801505000.000000000000000,3169 N DOUSMAN ST,3.000000000000000,3320.000000000000000,Cape Cod,1.000000000000000,1955.000000000000000,4.000000000000000,,1.000000000000000,4.000000000000000,2.000000000000000,1.000000000000000,5310.000000000000000,9/18/2020,315000.000000000000000,"3169 N DOUSMAN ST,Milwaukee,wisconsin",43.076267150000000,-87.896736025325197,114.766502643999999
1,63,863551.000000000000000,Residential,2810104000.000000000000000,3265 N BREMEN ST,3.000000000000000,2880.000000000000000,Milwaukee Bungalow,1.000000000000000,1925.000000000000000,6.000000000000000,,1.000000000000000,3.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,12/23/2020,169000.000000000000000,"3265 N BREMEN ST,Milwaukee,wisconsin",43.077955599999996,-87.900493175799994,139.300764949000012
1,64,853715.000000000000000,Residential,2810109000.000000000000000,3242 N FRATNEY ST,3.000000000000000,2880.000000000000000,Milwaukee Bungalow,1.000000000000000,1926.000000000000000,7.000000000000000,,1.000000000000000,4.000000000000000,3.000000000000000,0.000000000000000,3960.000000000000000,6/24/2020,261000.000000000000000,"3242 N FRATNEY ST,Milwaukee,wisconsin",43.077517400000005,-87.901162499999998,119.827264936999995
1,65,854544.000000000000000,Residential,2810113000.000000000000000,3260 N FRATNEY ST,3.000000000000000,2880.000000000000000,Milwaukee Bungalow,1.000000000000000,1926.000000000000000,6.000000000000000,,1.000000000000000,3.000000000000000,1.000000000000000,0.000000000000000,3960.000000000000000,7/10/2020,225000.000000000000000,"3260 N FRATNEY ST,Milwaukee,wisconsin",43.077884949999998,-87.901148949591615,120.412413338999997
0,66,858864.000000000000000,Residential,2810708000.000000000000000,3493-3495 N FRATNEY ST,3.000000000000000,2880.000000000000000,Dplx Bungalow,2.000000000000000,1917.000000000000000,13.000000000000000,,2.000000000000000,5.000000000000000,2.000000000000000,0.000000000000000,3741.000000000000000,10/16/2020,170000.000000000000000,"3493-3495 N FRATNEY ST,Milwaukee,wisconsin",43.057129405932578,-87.901213541217800,
1,67,862004.000000000000000,Residential,2810785000.000000000000000,3473 N WEIL ST,3.000000000000000,3320.000000000000000,Milwaukee Bungalow,1.000000000000000,1926.000000000000000,6.000000000000000,,1.000000000000000,3.000000000000000,2.000000000000000,1.000000000000000,4920.000000000000000,12/16/2020,258000.000000000000000,"3473 N WEIL ST,Milwaukee,wisconsin",43.081337949999998,-87.899101771067421,126.697570159999998
1,68,862217.000000000000000,Residential,2810798100.000000000000000,3424 N BREMEN ST,3.000000000000000,3320.000000000000000,Duplex N/S,2.000000000000000,1958.000000000000000,8.000000000000000,,2.000000000000000,4.000000000000000,2.000000000000000,0.000000000000000,4712.000000000000000,9/2/2020,170000.000000000000000,"3424 N BREMEN ST,Milwaukee,wisconsin",43.080359350000002,-87.899829624751419,87.418469046499993
1,69,855087.000000000000000,Residential,2810798200.000000000000000,3428 N BREMEN ST,3.000000000000000,3320.000000000000000,Res O/S A & 1/2,1.000000000000000,1922.000000000000000,7.000000000000000,,1.000000000000000,3.000000000000000,2.000000000000000,0.000000000000000,3720.000000000000000,7/28/2020,203750.000000000000000,"3428 N BREMEN ST,Milwaukee,wisconsin",43.080462199999999,-87.899835723063418,88.946277155000004
1,70,853155.000000000000000,Residential,2810839000.000000000000000,3462 N WEIL ST,3.000000000000000,3320.000000000000000,Dplx Bungalow,1.500000000000000,1927.000000000000000,8.000000000000000,,2.000000000000000,3.000000000000000,2.000000000000000,0.000000000000000,3894.000000000000000,6/1/2020,175000.000000000000000,"3462 N WEIL ST,Milwaukee,wisconsin",43.081146300000000,-87.898574790507894,127.173771344000002
1,71,852804.000000000000000,Residential,2810841000.000000000000000,3472 N WEIL ST,3.000000000000000,3320.000000000000000,Dplx Bungalow,1.500000000000000,1927.000000000000000,11.000000000000000,,2.000000000000000,5.000000000000000,2.000000000000000,0.000000000000000,4366.000000000000000,6/1/2020,197000.000000000000000,"3472 N WEIL ST,Milwaukee,wisconsin",43.081320149999996,-87.898531601445598,145.455704596000004
1,72,859259.000000000000000,Residential,2810843000.000000000000000,3480 N WEIL ST,3.000000000000000,3320.000000000000000,Milwaukee Bungalow,1.000000000000000,1928.000000000000000,7.000000000000000,,1.000000000000000,4.000000000000000,1.000000000000000,1.000000000000000,3540.000000000000000,10/24/2020,215500.000000000000000,"3480 N WEIL ST,Milwaukee,wisconsin",43.081476899999998,-87.898533129561827,134.288766490999990
1,73,861856.000000000000000,Residential,2810975000.000000000000000,3044 N PIERCE ST,3.000000000000000,2880.000000000000000,Res O/S A & 1/2,1.000000000000000,1892.000000000000000,5.000000000000000,,1.000000000000000,2.000000000000000,3.000000000000000,0.000000000000000,3600.000000000000000,12/15/2020,189795.000000000000000,"3044 N PIERCE ST,Milwaukee,wisconsin",43.073972900000001,-87.902492420813957,90.099880516799999
1,74,856901.000000000000000,Residential,2810995000.000000000000000,3031 N BREMEN ST,3.000000000000000,2880.000000000000000,Residence O/S 2sty+,2.000000000000000,1906.000000000000000,10.000000000000000,,1.000000000000000,4.000000000000000,3.000000000000000,0.000000000000000,3600.000000000000000,8/18/2020,180500.000000000000000,"3031 N BREMEN ST,Milwaukee,wisconsin",43.073625100000001,-87.900558625000002,80.159985014699998
0,75,860542.000000000000000,Residential,2811098000.000000000000000,719-721 E CHAMBERS ST,3.000000000000000,2880.000000000000000,Duplex O/S,2.000000000000000,1913.000000000000000,11.000000000000000,,2.000000000000000,5.000000000000000,2.000000000000000,0.000000000000000,2700.000000000000000,11/18/2020,159900.000000000000000,"719-721 E CHAMBERS ST,Milwaukee,wisconsin",43.073780132205812,-87.896365588321885,
1,76,854300.000000000000000,Residential,2811107000.000000000000000,2944 N PIERCE ST,3.000000000000000,2880.000000000000000,Duplex O/S,1.500000000000000,1903.000000000000000,9.000000000000000,,2.000000000000000,3.000000000000000,2.000000000000000,0.000000000000000,3600.000000000000000,7/18/2020,96000.000000000000000,"2944 N PIERCE ST,Milwaukee,wisconsin",43.072150649999998,-87.902511124900002,112.615265915999998
1,77,850200.000000000000000,Residential,2811730000.000000000000000,803 E TOWNSEND ST,3.000000000000000,2880.000000000000000,Milwaukee Bungalow,1.000000000000000,1923.000000000000000,7.000000000000000,,1.000000000000000,2.000000000000000,2.000000000000000,0.000000000000000,3600.000000000000000,3/19/2020,195000.000000000000000,"803 E TOWNSEND ST,Milwaukee,wisconsin",43.079588700000002,-87.901177791342860,90.253752387800006
1,78,853096.000000000000000,Residential,2811736000.000000000000000,825 E TOWNSEND ST,3.000000000000000,3320.000000000000000,Dplx Bungalow,1.500000000000000,1924.000000000000000,10.000000000000000,,2.000000000000000,4.000000000000000,2.000000000000000,0.000000000000000,4320.000000000000000,6/1/2020,185900.000000000000000,"825 E TOWNSEND ST,Milwaukee,wisconsin",43.079563199999996,-87.900504991540402,151.083811950000012
1,79,851559.000000000000000,Residential,2811915000.000000000000000,3158 N PIERCE ST,3.000000000000000,2880.000000000000000,Res O/S A & 1/2,1.000000000000000,1910.000000000000000,5.000000000000000,,3.000000000000000,2.000000000000000,3.000000000000000,0.000000000000000,3600.000000000000000,4/21/2020,220000.000000000000000,"3158 N PIERCE ST,Milwaukee,wisconsin",43.076041099999998,-87.902450060779529,93.892015705899993
1,80,852682.000000000000000,Residential,2812008000.000000000000000,926 E TOWNSEND ST,3.000000000000000,3320.000000000000000,Dplx Bungalow,1.500000000000000,1925.000000000000000,9.000000000000000,,2.000000000000000,4.000000000000000,2.000000000000000,0.000000000000000,4440.000000000000000,9/8/2020,195000.000000000000000,"926 E TOWNSEND ST,Milwaukee,wisconsin",43.079944050000002,-87.899206510776935,136.158465247999999
1,81,850509.000000000000000,Residential,2812041000.000000000000000,3160 N BREMEN ST,3.000000000000000,2880.000000000000000,Duplex O/S,2.000000000000000,1907.000000000000000,10.000000000000000,,2.000000000000000,4.000000000000000,2.000000000000000,0.000000000000000,3600.000000000000000,5/19/2020,170400.000000000000000,"3160 N BREMEN ST,Milwaukee,wisconsin",43.076108900000001,-87.900006814144206,83.264936776200003
